DATE,STORE CODE,STORE NAME,LOCATION,CITY,Total
27/04/2025,41,COLORPLUS,Salt Lake,KOLKATA,173084.0
27/04/2025,42,SABHYATA,City Centre,SILIGURI,39024.0
27/04/2025,45,FREEDOM FASHION,City Centre,SILIGURI,7695.0
27/04/2025,47,TURTLE,Cosmos Mall,SILIGURI,7796.0
27/04/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,19092.0
27/04/2025,56,MANYAVAR,City Centre,SILIGURI,80182.0
27/04/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,189262.0
27/04/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,16995.0
27/04/2025,61,MANYAVAR,Mani Square,KOLKATA,99173.0
27/04/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,25832.0
27/04/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,29928.0
27/04/2025,64,SABHYATA,Junction Mall,DURGAPUR,45309.0
27/04/2025,68,TURTLE,Gariahat,KOLKATA,11294.0
27/04/2025,69,TURTLE,"City Centre,GHT",GUWAHATI,48475.0
27/04/2025,74,BINGE,Crossroad,ROURKELA,3100.0
27/04/2025,76,TURTLE,FORUM MALL,ROURKELA,6696.0
27/04/2025,81,NUMERO UNO,City Centre,SILIGURI,16125.0
27/04/2025,82,MADAME,M.G. Marg,GANGTOK,102131.0
27/04/2025,83,MINIKLUB,City Centre,SILIGURI,20376.0
27/04/2025,84,MINIKLUB,Cosmos Mall,SILIGURI,28124.0
27/04/2025,88,VANHEUSEN,Cosmos Mall,SILIGURI,13571.0
27/04/2025,89,MANYAVAR,"City Centre,GHT",GUWAHATI,83521.0
27/04/2025,90,MANYAVAR,Rajarhat CC2,KOLKATA,241843.0
27/04/2025,91,MANYAVAR & MOHEY,Agartala,AGARTALA,98579.0
27/04/2025,92,MANYAVAR & MOHEY,Malda,MALDA,6498.0
27/04/2025,93,SABHYATA,"City Centre,GHT",GUWAHATI,16405.0
27/04/2025,94,NUMERO UNO,NH31A,GANGTOK,0.0
27/04/2025,95,AURELIA,City Centre,SILIGURI,35885.0
27/04/2025,96,TURTLE,Mani Square,KOLKATA,32583.0
27/04/2025,97,MANYAVAR & MOHEY,Jorhat,JORHAT,32293.0
27/04/2025,98,TURTLE,City Centre,SILIGURI,4697.0
27/04/2025,99,NUMERO UNO,Rajarhat CC2,KOLKATA,1349.0
27/04/2025,100,NUMERO UNO,Galaxy Mall,ASANSOL,6238.0
27/04/2025,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,320786.0
27/04/2025,102,MANYAVAR,Vega Circle Mall,SILIGURI,22291.0
27/04/2025,104,TURTLE,West Point,GANGTOK,4597.0
27/04/2025,10005,MANYAVAR,Sevok Road,SILIGURI,60786.0
28/04/2025,2,PLANET FASHION,Vega Circle Mall,SILIGURI,3577.0
28/04/2025,4,VAN HEUSEN,City Centre,SILIGURI,3998.0
28/04/2025,6,SUCCESS,Cosmos Mall,SILIGURI,9885.0
28/04/2025,9,COBB,Cosmos Mall,SILIGURI,8264.0
28/04/2025,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,81302.0
28/04/2025,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,4295.0
28/04/2025,22,MADAME,Cosmos Mall,SILIGURI,4498.0
28/04/2025,23,MADAME,City Centre,SILIGURI,9411.0
28/04/2025,24,MADAME,Roodraksh Mall,GUWAHATI,11153.0
28/04/2025,25,BINGE,Cosmos Mall,SILIGURI,4250.0
28/04/2025,26,BINGE,City Centre,SILIGURI,0.0
28/04/2025,27,BINGE,Roodraksh Mall,GUWAHATI,1600.0
28/04/2025,33,LONGHORNS,City Centre,SILIGURI,11910.0
28/04/2025,35,CASUALS,Hill Cart Road,SILIGURI,2982.0
28/04/2025,37,COLORPLUS,City Centre,SILIGURI,2799.0
28/04/2025,40,COLORPLUS,Mani Square,KOLKATA,0.0
28/04/2025,41,COLORPLUS,Salt Lake,KOLKATA,63674.0
28/04/2025,42,SABHYATA,City Centre,SILIGURI,9867.0
28/04/2025,45,FREEDOM FASHION,City Centre,SILIGURI,7091.0
28/04/2025,47,TURTLE,Cosmos Mall,SILIGURI,4197.0
28/04/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,2999.0
28/04/2025,56,MANYAVAR,City Centre,SILIGURI,23241.0
28/04/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,196115.0
28/04/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,14544.0
28/04/2025,61,MANYAVAR,Mani Square,KOLKATA,21494.0
28/04/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,6646.0
28/04/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,34428.0
28/04/2025,64,SABHYATA,Junction Mall,DURGAPUR,13635.0
28/04/2025,68,TURTLE,Gariahat,KOLKATA,
28/04/2025,69,TURTLE,"City Centre,GHT",GUWAHATI,19590.0
28/04/2025,74,BINGE,Crossroad,ROURKELA,8700.0
28/04/2025,76,TURTLE,FORUM MALL,ROURKELA,1898.0
28/04/2025,81,NUMERO UNO,City Centre,SILIGURI,5677.0
28/04/2025,82,MADAME,M.G. Marg,GANGTOK,11467.0
28/04/2025,83,MINIKLUB,City Centre,SILIGURI,5387.0
28/04/2025,84,MINIKLUB,Cosmos Mall,SILIGURI,16400.0
28/04/2025,88,VANHEUSEN,Cosmos Mall,SILIGURI,6147.0
28/04/2025,89,MANYAVAR,"City Centre,GHT",GUWAHATI,34493.0
28/04/2025,90,MANYAVAR,Rajarhat CC2,KOLKATA,21993.0
28/04/2025,91,MANYAVAR & MOHEY,Agartala,AGARTALA,204763.0
28/04/2025,92,MANYAVAR & MOHEY,Malda,MALDA,58241.0
28/04/2025,93,SABHYATA,"City Centre,GHT",GUWAHATI,23403.0
28/04/2025,94,NUMERO UNO,NH31A,GANGTOK,2819.0
28/04/2025,95,AURELIA,City Centre,SILIGURI,28885.0
28/04/2025,96,TURTLE,Mani Square,KOLKATA,4197.0
28/04/2025,97,MANYAVAR & MOHEY,Jorhat,JORHAT,33186.0
28/04/2025,98,TURTLE,City Centre,SILIGURI,9695.0
28/04/2025,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
28/04/2025,100,NUMERO UNO,Galaxy Mall,ASANSOL,2499.0
28/04/2025,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,369032.0
28/04/2025,102,MANYAVAR,Vega Circle Mall,SILIGURI,9998.0
28/04/2025,104,TURTLE,West Point,GANGTOK,9795.0
28/04/2025,10005,MANYAVAR,Sevok Road,SILIGURI,74380.0
29/04/2025,2,PLANET FASHION,Vega Circle Mall,SILIGURI,3125.0
29/04/2025,4,VAN HEUSEN,City Centre,SILIGURI,10741.0
29/04/2025,6,SUCCESS,Cosmos Mall,SILIGURI,11480.0
29/04/2025,9,COBB,Cosmos Mall,SILIGURI,23618.0
29/04/2025,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,18046.0
29/04/2025,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,8193.0
29/04/2025,22,MADAME,Cosmos Mall,SILIGURI,4598.0
29/04/2025,23,MADAME,City Centre,SILIGURI,0.0
29/04/2025,24,MADAME,Roodraksh Mall,GUWAHATI,12924.0
29/04/2025,25,BINGE,Cosmos Mall,SILIGURI,8500.0
29/04/2025,26,BINGE,City Centre,SILIGURI,4250.0
29/04/2025,27,BINGE,Roodraksh Mall,GUWAHATI,4300.0
29/04/2025,33,LONGHORNS,City Centre,SILIGURI,4060.0
29/04/2025,35,CASUALS,Hill Cart Road,SILIGURI,21681.0
29/04/2025,37,COLORPLUS,City Centre,SILIGURI,4998.0
29/04/2025,40,COLORPLUS,Mani Square,KOLKATA,0.0
29/04/2025,41,COLORPLUS,Salt Lake,KOLKATA,80419.0
29/04/2025,42,SABHYATA,City Centre,SILIGURI,27455.0
29/04/2025,45,FREEDOM FASHION,City Centre,SILIGURI,34710.0
29/04/2025,47,TURTLE,Cosmos Mall,SILIGURI,3797.0
29/04/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,12344.0
29/04/2025,56,MANYAVAR,City Centre,SILIGURI,10044.0
29/04/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,136773.0
29/04/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,26494.0
29/04/2025,61,MANYAVAR,Mani Square,KOLKATA,43791.0
29/04/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,20735.0
29/04/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,28340.0
29/04/2025,64,SABHYATA,Junction Mall,DURGAPUR,4323.0
29/04/2025,68,TURTLE,Gariahat,KOLKATA,0.0
29/04/2025,69,TURTLE,"City Centre,GHT",GUWAHATI,4940.0
29/04/2025,74,BINGE,Crossroad,ROURKELA,10350.0
29/04/2025,76,TURTLE,FORUM MALL,ROURKELA,8696.0
29/04/2025,81,NUMERO UNO,City Centre,SILIGURI,6627.0
29/04/2025,82,MADAME,M.G. Marg,GANGTOK,0.0
29/04/2025,83,MINIKLUB,City Centre,SILIGURI,23747.0
29/04/2025,84,MINIKLUB,Cosmos Mall,SILIGURI,13924.0
29/04/2025,88,VANHEUSEN,Cosmos Mall,SILIGURI,15188.0
29/04/2025,89,MANYAVAR,"City Centre,GHT",GUWAHATI,35993.0
29/04/2025,90,MANYAVAR,Rajarhat CC2,KOLKATA,123667.0
29/04/2025,91,MANYAVAR & MOHEY,Agartala,AGARTALA,116680.0
29/04/2025,92,MANYAVAR & MOHEY,Malda,MALDA,48738.0
29/04/2025,93,SABHYATA,"City Centre,GHT",GUWAHATI,11879.0
29/04/2025,94,NUMERO UNO,NH31A,GANGTOK,0.0
29/04/2025,95,AURELIA,City Centre,SILIGURI,11294.0
29/04/2025,96,TURTLE,Mani Square,KOLKATA,5198.0
29/04/2025,97,MANYAVAR & MOHEY,Jorhat,JORHAT,20240.0
29/04/2025,98,TURTLE,City Centre,SILIGURI,7397.0
29/04/2025,99,NUMERO UNO,Rajarhat CC2,KOLKATA,3148.0
29/04/2025,100,NUMERO UNO,Galaxy Mall,ASANSOL,6199.0
29/04/2025,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,89179.0
29/04/2025,102,MANYAVAR,Vega Circle Mall,SILIGURI,17494.0
29/04/2025,104,TURTLE,West Point,GANGTOK,2499.0
29/04/2025,10005,MANYAVAR,Sevok Road,SILIGURI,34190.0
30/04/2025,2,PLANET FASHION,Vega Circle Mall,SILIGURI,12037.0
30/04/2025,4,VAN HEUSEN,City Centre,SILIGURI,23373.0
30/04/2025,6,SUCCESS,Cosmos Mall,SILIGURI,3690.0
30/04/2025,9,COBB,Cosmos Mall,SILIGURI,16122.0
30/04/2025,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,17296.0
30/04/2025,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,3647.0
30/04/2025,22,MADAME,Cosmos Mall,SILIGURI,3299.0
30/04/2025,23,MADAME,City Centre,SILIGURI,2399.0
30/04/2025,24,MADAME,Roodraksh Mall,GUWAHATI,8495.0
30/04/2025,25,BINGE,Cosmos Mall,SILIGURI,1700.0
30/04/2025,26,BINGE,City Centre,SILIGURI,1300.0
30/04/2025,27,BINGE,Roodraksh Mall,GUWAHATI,0.0
30/04/2025,33,LONGHORNS,City Centre,SILIGURI,4520.0
30/04/2025,35,CASUALS,Hill Cart Road,SILIGURI,13115.0
30/04/2025,37,COLORPLUS,City Centre,SILIGURI,17191.0
30/04/2025,40,COLORPLUS,Mani Square,KOLKATA,0.0
30/04/2025,41,COLORPLUS,Salt Lake,KOLKATA,61278.0
30/04/2025,42,SABHYATA,City Centre,SILIGURI,12204.0
30/04/2025,45,FREEDOM FASHION,City Centre,SILIGURI,7893.0
30/04/2025,47,TURTLE,Cosmos Mall,SILIGURI,4197.0
30/04/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,21291.0
30/04/2025,56,MANYAVAR,City Centre,SILIGURI,3999.0
30/04/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,101533.0
30/04/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,11045.0
30/04/2025,61,MANYAVAR,Mani Square,KOLKATA,11196.0
30/04/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,14659.0
30/04/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,15922.0
30/04/2025,64,SABHYATA,Junction Mall,DURGAPUR,4718.0
30/04/2025,68,TURTLE,Gariahat,KOLKATA,13322.0
30/04/2025,69,TURTLE,"City Centre,GHT",GUWAHATI,37318.0
30/04/2025,74,BINGE,Crossroad,ROURKELA,6400.0
30/04/2025,76,TURTLE,FORUM MALL,ROURKELA,
30/04/2025,81,NUMERO UNO,City Centre,SILIGURI,5299.0
30/04/2025,82,MADAME,M.G. Marg,GANGTOK,33496.0
30/04/2025,83,MINIKLUB,City Centre,SILIGURI,8383.0
30/04/2025,84,MINIKLUB,Cosmos Mall,SILIGURI,25620.0
30/04/2025,88,VANHEUSEN,Cosmos Mall,SILIGURI,1105.0
30/04/2025,89,MANYAVAR,"City Centre,GHT",GUWAHATI,17642.0
30/04/2025,90,MANYAVAR,Rajarhat CC2,KOLKATA,62780.0
30/04/2025,91,MANYAVAR & MOHEY,Agartala,AGARTALA,130430.0
30/04/2025,92,MANYAVAR & MOHEY,Malda,MALDA,83930.0
30/04/2025,93,SABHYATA,"City Centre,GHT",GUWAHATI,10817.0
30/04/2025,94,NUMERO UNO,NH31A,GANGTOK,0.0
30/04/2025,95,AURELIA,City Centre,SILIGURI,5796.0
30/04/2025,96,TURTLE,Mani Square,KOLKATA,18744.0
30/04/2025,97,MANYAVAR & MOHEY,Jorhat,JORHAT,16994.0
30/04/2025,98,TURTLE,City Centre,SILIGURI,25992.0
30/04/2025,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
30/04/2025,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
30/04/2025,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,80982.0
30/04/2025,102,MANYAVAR,Vega Circle Mall,SILIGURI,10998.0
30/04/2025,104,TURTLE,West Point,GANGTOK,8495.0
30/04/2025,10005,MANYAVAR,Sevok Road,SILIGURI,51988.0
01/05/2025,2,PLANET FASHION,Vega Circle Mall,SILIGURI,8936.0
01/05/2025,4,VAN HEUSEN,City Centre,SILIGURI,26002.0
01/05/2025,6,SUCCESS,Cosmos Mall,SILIGURI,13995.0
01/05/2025,9,COBB,Cosmos Mall,SILIGURI,45037.0
01/05/2025,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,169563.0
01/05/2025,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,6443.0
01/05/2025,22,MADAME,Cosmos Mall,SILIGURI,6695.0
01/05/2025,23,MADAME,City Centre,SILIGURI,3098.0
01/05/2025,24,MADAME,Roodraksh Mall,GUWAHATI,14196.0
01/05/2025,25,BINGE,Cosmos Mall,SILIGURI,4100.0
01/05/2025,26,BINGE,City Centre,SILIGURI,8650.0
01/05/2025,27,BINGE,Roodraksh Mall,GUWAHATI,6998.0
01/05/2025,33,LONGHORNS,City Centre,SILIGURI,694.0
01/05/2025,35,CASUALS,Hill Cart Road,SILIGURI,15213.0
01/05/2025,37,COLORPLUS,City Centre,SILIGURI,18043.0
01/05/2025,40,COLORPLUS,Mani Square,KOLKATA,0.0
01/05/2025,41,COLORPLUS,Salt Lake,KOLKATA,119624.0
01/05/2025,42,SABHYATA,City Centre,SILIGURI,25976.0
01/05/2025,45,FREEDOM FASHION,City Centre,SILIGURI,18379.0
01/05/2025,47,TURTLE,Cosmos Mall,SILIGURI,4376.0
01/05/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,22078.0
01/05/2025,56,MANYAVAR,City Centre,SILIGURI,85331.0
01/05/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,261256.0
01/05/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,13045.0
01/05/2025,61,MANYAVAR,Mani Square,KOLKATA,60387.0
01/05/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,2151.0
01/05/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,12595.0
01/05/2025,64,SABHYATA,Junction Mall,DURGAPUR,13105.0
01/05/2025,68,TURTLE,Gariahat,KOLKATA,24684.0
01/05/2025,69,TURTLE,"City Centre,GHT",GUWAHATI,22981.0
01/05/2025,74,BINGE,Crossroad,ROURKELA,18991.0
01/05/2025,76,TURTLE,FORUM MALL,ROURKELA,0.0
01/05/2025,81,NUMERO UNO,City Centre,SILIGURI,3649.0
01/05/2025,82,MADAME,M.G. Marg,GANGTOK,34567.0
01/05/2025,83,MINIKLUB,City Centre,SILIGURI,12832.0
01/05/2025,84,MINIKLUB,Cosmos Mall,SILIGURI,7994.0
01/05/2025,88,VANHEUSEN,Cosmos Mall,SILIGURI,10944.0
01/05/2025,89,MANYAVAR,"City Centre,GHT",GUWAHATI,49687.0
01/05/2025,90,MANYAVAR,Rajarhat CC2,KOLKATA,150514.0
01/05/2025,91,MANYAVAR & MOHEY,Agartala,AGARTALA,66686.0
01/05/2025,92,MANYAVAR & MOHEY,Malda,MALDA,70734.0
01/05/2025,93,SABHYATA,"City Centre,GHT",GUWAHATI,21363.0
01/05/2025,94,NUMERO UNO,NH31A,GANGTOK,0.0
01/05/2025,95,AURELIA,City Centre,SILIGURI,13095.0
01/05/2025,96,TURTLE,Mani Square,KOLKATA,43169.0
01/05/2025,97,MANYAVAR & MOHEY,Jorhat,JORHAT,57534.0
01/05/2025,98,TURTLE,City Centre,SILIGURI,2499.0
01/05/2025,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
01/05/2025,100,NUMERO UNO,Galaxy Mall,ASANSOL,10835.0
01/05/2025,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,223162.0
01/05/2025,102,MANYAVAR,Vega Circle Mall,SILIGURI,25994.0
01/05/2025,104,TURTLE,West Point,GANGTOK,32887.0
01/05/2025,10005,MANYAVAR,Sevok Road,SILIGURI,64033.0
02/05/2025,2,PLANET FASHION,Vega Circle Mall,SILIGURI,38636.0
02/05/2025,4,VAN HEUSEN,City Centre,SILIGURI,18021.0
02/05/2025,6,SUCCESS,Cosmos Mall,SILIGURI,11865.0
02/05/2025,9,COBB,Cosmos Mall,SILIGURI,26502.0
02/05/2025,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,48392.0
02/05/2025,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,4994.0
02/05/2025,22,MADAME,Cosmos Mall,SILIGURI,6197.0
02/05/2025,23,MADAME,City Centre,SILIGURI,1439.0
02/05/2025,24,MADAME,Roodraksh Mall,GUWAHATI,22551.0
02/05/2025,25,BINGE,Cosmos Mall,SILIGURI,0.0
02/05/2025,26,BINGE,City Centre,SILIGURI,3499.0
02/05/2025,27,BINGE,Roodraksh Mall,GUWAHATI,1000.0
02/05/2025,33,LONGHORNS,City Centre,SILIGURI,0.0
02/05/2025,35,CASUALS,Hill Cart Road,SILIGURI,8295.0
02/05/2025,37,COLORPLUS,City Centre,SILIGURI,5847.0
02/05/2025,40,COLORPLUS,Mani Square,KOLKATA,0.0
02/05/2025,41,COLORPLUS,Salt Lake,KOLKATA,56225.0
02/05/2025,42,SABHYATA,City Centre,SILIGURI,20269.0
02/05/2025,45,FREEDOM FASHION,City Centre,SILIGURI,12290.0
02/05/2025,47,TURTLE,Cosmos Mall,SILIGURI,7197.0
02/05/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,30121.0
02/05/2025,56,MANYAVAR,City Centre,SILIGURI,2698.0
02/05/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,35744.0
02/05/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,23044.0
02/05/2025,61,MANYAVAR,Mani Square,KOLKATA,75531.0
02/05/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,5652.0
02/05/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,6248.0
02/05/2025,64,SABHYATA,Junction Mall,DURGAPUR,6139.0
02/05/2025,68,TURTLE,Gariahat,KOLKATA,11795.0
02/05/2025,69,TURTLE,"City Centre,GHT",GUWAHATI,24059.0
02/05/2025,74,BINGE,Crossroad,ROURKELA,4700.0
02/05/2025,76,TURTLE,FORUM MALL,ROURKELA,11894.0
02/05/2025,81,NUMERO UNO,City Centre,SILIGURI,7297.0
02/05/2025,82,MADAME,M.G. Marg,GANGTOK,31153.0
02/05/2025,83,MINIKLUB,City Centre,SILIGURI,5264.0
02/05/2025,84,MINIKLUB,Cosmos Mall,SILIGURI,11542.0
02/05/2025,88,VANHEUSEN,Cosmos Mall,SILIGURI,649.0
02/05/2025,89,MANYAVAR,"City Centre,GHT",GUWAHATI,54084.0
02/05/2025,90,MANYAVAR,Rajarhat CC2,KOLKATA,110477.0
02/05/2025,91,MANYAVAR & MOHEY,Agartala,AGARTALA,31495.0
02/05/2025,92,MANYAVAR & MOHEY,Malda,MALDA,31995.0
02/05/2025,93,SABHYATA,"City Centre,GHT",GUWAHATI,7278.0
02/05/2025,94,NUMERO UNO,NH31A,GANGTOK,0.0
02/05/2025,95,AURELIA,City Centre,SILIGURI,15895.0
02/05/2025,96,TURTLE,Mani Square,KOLKATA,16189.0
02/05/2025,97,MANYAVAR & MOHEY,Jorhat,JORHAT,21995.0
02/05/2025,98,TURTLE,City Centre,SILIGURI,2499.0
02/05/2025,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
02/05/2025,100,NUMERO UNO,Galaxy Mall,ASANSOL,3379.0
02/05/2025,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,59489.0
02/05/2025,102,MANYAVAR,Vega Circle Mall,SILIGURI,799.0
02/05/2025,104,TURTLE,West Point,GANGTOK,1999.0
02/05/2025,10005,MANYAVAR,Sevok Road,SILIGURI,42242.0
03/05/2025,2,PLANET FASHION,Vega Circle Mall,SILIGURI,10850.0
03/05/2025,4,VAN HEUSEN,City Centre,SILIGURI,40050.0
03/05/2025,6,SUCCESS,Cosmos Mall,SILIGURI,2295.0
03/05/2025,9,COBB,Cosmos Mall,SILIGURI,20232.0
03/05/2025,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,129216.0
03/05/2025,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,3859.0
03/05/2025,22,MADAME,Cosmos Mall,SILIGURI,3598.0
03/05/2025,23,MADAME,City Centre,SILIGURI,2599.0
03/05/2025,24,MADAME,Roodraksh Mall,GUWAHATI,26758.0
03/05/2025,25,BINGE,Cosmos Mall,SILIGURI,2500.0
03/05/2025,26,BINGE,City Centre,SILIGURI,10200.0
03/05/2025,27,BINGE,Roodraksh Mall,GUWAHATI,1300.0
03/05/2025,33,LONGHORNS,City Centre,SILIGURI,31690.0
03/05/2025,35,CASUALS,Hill Cart Road,SILIGURI,7996.0
03/05/2025,37,COLORPLUS,City Centre,SILIGURI,10696.0
03/05/2025,40,COLORPLUS,Mani Square,KOLKATA,0.0
03/05/2025,41,COLORPLUS,Salt Lake,KOLKATA,69764.0
03/05/2025,42,SABHYATA,City Centre,SILIGURI,29851.0
03/05/2025,45,FREEDOM FASHION,City Centre,SILIGURI,5544.0
03/05/2025,47,TURTLE,Cosmos Mall,SILIGURI,4797.0
03/05/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,25718.0
03/05/2025,56,MANYAVAR,City Centre,SILIGURI,21694.0
03/05/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,179721.0
03/05/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,37992.0
03/05/2025,61,MANYAVAR,Mani Square,KOLKATA,124971.0
03/05/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,13023.0
03/05/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,32762.0
03/05/2025,64,SABHYATA,Junction Mall,DURGAPUR,4311.0
03/05/2025,68,TURTLE,Gariahat,KOLKATA,11594.0
03/05/2025,69,TURTLE,"City Centre,GHT",GUWAHATI,17190.0
03/05/2025,74,BINGE,Crossroad,ROURKELA,25650.0
03/05/2025,76,TURTLE,FORUM MALL,ROURKELA,6596.0
03/05/2025,81,NUMERO UNO,City Centre,SILIGURI,4448.0
03/05/2025,82,MADAME,M.G. Marg,GANGTOK,78925.0
03/05/2025,83,MINIKLUB,City Centre,SILIGURI,22705.0
03/05/2025,84,MINIKLUB,Cosmos Mall,SILIGURI,21078.0
03/05/2025,88,VANHEUSEN,Cosmos Mall,SILIGURI,25700.0
03/05/2025,89,MANYAVAR,"City Centre,GHT",GUWAHATI,54885.0
03/05/2025,90,MANYAVAR,Rajarhat CC2,KOLKATA,75184.0
03/05/2025,91,MANYAVAR & MOHEY,Agartala,AGARTALA,55987.0
03/05/2025,92,MANYAVAR & MOHEY,Malda,MALDA,70080.0
03/05/2025,93,SABHYATA,"City Centre,GHT",GUWAHATI,5833.0
03/05/2025,94,NUMERO UNO,NH31A,GANGTOK,3998.0
03/05/2025,95,AURELIA,City Centre,SILIGURI,1299.0
03/05/2025,96,TURTLE,Mani Square,KOLKATA,12295.0
03/05/2025,97,MANYAVAR & MOHEY,Jorhat,JORHAT,68071.0
03/05/2025,98,TURTLE,City Centre,SILIGURI,19355.0
03/05/2025,99,NUMERO UNO,Rajarhat CC2,KOLKATA,0.0
03/05/2025,100,NUMERO UNO,Galaxy Mall,ASANSOL,0.0
03/05/2025,101,MANYAVAR & MOHEY,Fairfiled ,KOLKATA,138676.0
03/05/2025,102,MANYAVAR,Vega Circle Mall,SILIGURI,1049.0
03/05/2025,104,TURTLE,West Point,GANGTOK,32732.0
03/05/2025,10005,MANYAVAR,Sevok Road,SILIGURI,35491.0
04/05/2025,2,PLANET FASHION,Vega Circle Mall,SILIGURI,32527.0
04/05/2025,4,VAN HEUSEN,City Centre,SILIGURI,37121.0
04/05/2025,6,SUCCESS,Cosmos Mall,SILIGURI,3995.0
04/05/2025,9,COBB,Cosmos Mall,SILIGURI,60851.0
04/05/2025,10,CALVIN KLEIN,Vega Circle Mall,SILIGURI,111603.0
04/05/2025,18,FREEDOM FASHION,Cosmos Mall,SILIGURI,1199.0
04/05/2025,22,MADAME,Cosmos Mall,SILIGURI,8094.0
04/05/2025,23,MADAME,City Centre,SILIGURI,4797.0
04/05/2025,24,MADAME,Roodraksh Mall,GUWAHATI,69187.0
04/05/2025,25,BINGE,Cosmos Mall,SILIGURI,11600.0
04/05/2025,26,BINGE,City Centre,SILIGURI,20150.0
04/05/2025,27,BINGE,Roodraksh Mall,GUWAHATI,1600.0
04/05/2025,33,LONGHORNS,City Centre,SILIGURI,10522.0
04/05/2025,35,CASUALS,Hill Cart Road,SILIGURI,9196.0
04/05/2025,37,COLORPLUS,City Centre,SILIGURI,4598.0
04/05/2025,40,COLORPLUS,Mani Square,KOLKATA,0.0
04/05/2025,41,COLORPLUS,Salt Lake,KOLKATA,152794.0
04/05/2025,42,SABHYATA,City Centre,SILIGURI,9776.0
04/05/2025,45,FREEDOM FASHION,City Centre,SILIGURI,37663.0
04/05/2025,47,TURTLE,Cosmos Mall,SILIGURI,3797.0
04/05/2025,54,COLORPLUS,Jamshedpur,JAMSHEDPUR,25839.0
04/05/2025,56,MANYAVAR,City Centre,SILIGURI,64434.0
04/05/2025,58,MANYAVAR & MOHEY,Sevok Road,SILIGURI,146067.0
04/05/2025,59,MANYAVAR,Roodraksh Mall,GUWAHATI,35032.0
04/05/2025,61,MANYAVAR,Mani Square,KOLKATA,127212.0
04/05/2025,62,SABHYATA,Bhubaneshwar,BHUBANESWAR,33943.0
04/05/2025,63,SABHYATA,Roodraksh Mall,GUWAHATI,32826.0
